Meter S/N:, ERR-100
Sensor, THERMO,SINGLE, 1
Date, 11/9/2013 6:26:53 PM
00.012348, 5.942291, 5870
00.012495, 6.024055, 5930
00.012642, 6.022903, 5980
00.012789, 5.92732, 6030
00.012936, 5.748821, 6080
00.013083, 5.483952, 6130
00.013230, 5.141924, 6180
00.013377, 4.725043, 6240
00.013524, 4.242519, 6280
00.013671, 3.696658, 6330
00.013818, 3.107035, 6380
00.013965, 2.4725, 6450
00.014112, 1.811477, 6490
00.014259, 1.127423, 6530
00.014406, 0.4399138, 6600
00.014553, -0.2475955, 6650
00.014700, -0.9178306, 6690
00.014847, -1.56273, 6750
00.014994, -2.169627, 6800
00.015141, -2.729308, 6870
00.015288, -3.23256, 6900
00.015435, -3.672474, 6950
00.015582, -4.039836, 7000
00.015729, -4.32889, 7050
00.015876, -4.537331, 7120
00.016023, -4.655946, 7150
00.016170, -4.688191, 7200
00.016317, -4.631763, 7250
00.016464, -4.488963, 7300
00.016611, -4.258642, 7360
00.016758, -3.947708, 7410
00.016905, -3.559617, 7460
00.017052, -3.10358, 7510
00.017199, -2.583054, 7560
00.017346, -2.010705, 7610
00.017493, -1.391141, 7660
00.017640, -0.7393315, 7720
00.017787, -0.06448998, 7770
00.017934, 0.6241709, 7820
00.018081, 1.31168, 7870
00.018228, 1.991128, 7920
00.018375, 2.646392, 7970
00.018522, 3.270563, 8020
00.018669, 3.84867, 8070
00.018816, 4.378409, 8130
00.018963, 4.843658, 8180
00.019110, 5.243266, 8230
00.019257, 5.563412, 8280
00.019404, 5.806401, 8330
00.019551, 5.961868, 8380
00.019698, 6.032116, 8440
00.019845, 6.010236, 8490
00.019992, 5.90544, 8530
00.020139, 5.709666, 8600
00.020286, 5.433281, 8650
00.020433, 5.076283, 8690
00.020580, 4.647885, 8750
00.020727, 4.151543, 8800
00.020874, 3.599923, 8860
00.021021, 2.999936, 8890
00.021168, 2.361946, 8960
00.021315, 1.695165, 9000
00.021462, 1.011111, 9060
00.021609, 0.3201467, 9110
00.021756, -0.3639078, 9150
00.021903, -1.029536, 9210
00.022050, -1.668678, 9250
00.022197, -2.267514, 9310
00.022344, -2.819134, 9360
00.022491, -3.312021, 9410
00.022638, -3.740419, 9450
00.022785, -4.093962, 9510
00.022932, -4.370348, 9560
00.023079, -4.561514, 9620
00.023226, -4.667462, 9670
00.023373, -4.684736, 9720
00.023520, -4.613337, 9770
00.023667, -4.454415, 9810
00.023814, -4.211426, 9870
00.023961, -3.886673, 9910
00.024108, -3.485914, 9970
00.024255, -3.018361, 10020
00.024402, -2.488622, 10070
00.024549, -1.905909, 10120
00.024696, -1.28289, 10170
00.024843, -0.6253225, 10230
00.024990, 0.05297391, 10270
00.025137, 0.7427864, 10330
00.025284, 1.429144, 10380
00.025431, 2.105137, 10430
00.025578, 2.754643, 10480
00.025725, 3.373056, 10550
00.025872, 3.944253, 10600
00.026019, 4.463628, 10640
00.026166, 4.917361, 10680
00.026313, 5.305452, 10730
00.026460, 5.610628, 10790
00.026607, 5.84095, 10860
00.026754, 5.979143, 10890
00.026901, 6.035571, 10960
00.027048, 5.99872, 11000
00.027195, 5.878953, 11050
00.027342, 5.668209, 11100
00.027489, 5.379155, 11160
00.027636, 5.007186, 11200
00.027783, 4.568424, 11260
00.027930, 4.061717, 11300
00.028077, 3.500885, 11360
00.028224, 2.891685, 11400
00.028371, 2.25024, 11450
00.028518, 1.577701, 11500
00.028665, 0.8936469, 11550
00.028812, 0.2026828, 11610
00.028959, -0.4779168, 11660
00.029106, -1.142394, 11710
00.029253, -1.774626, 11760
00.029400, -2.366552, 11810
00.029547, -2.908959, 11860
00.029694, -3.389179, 11910
00.029841, -3.806061, 11970
00.029988, -4.145784, 12020
00.030135, -4.408351, 12070
00.030282, -4.584547, 12120
00.030429, -4.676675, 12170
00.030576, -4.676675, 12230
00.030723, -4.591456, 12280
00.030870, -4.417563, 12330
00.031017, -4.160755, 12380
00.031164, -3.822183, 12430
00.031311, -3.411059, 12480
00.031458, -2.930839, 12530
00.031605, -2.391887, 12580
00.031752, -1.802265, 12640
00.031899, -1.172336, 12680
00.032046, -0.5113134, 12730
00.032193, 0.1704378, 12780
00.032340, 0.8614019, 12860
00.032487, 1.54776, 12890
00.032634, 2.217995, 12940
00.032781, 2.865198, 12990
00.032928, 3.473246, 13050
00.033075, 4.037533, 13100
00.033222, 4.545392, 13150
00.033369, 4.989912, 13200
00.033516, 5.363033, 13260
00.033663, 5.658996, 13300
00.033810, 5.870892, 13370
00.033957, 5.997568, 13400
00.034104, 6.036723, 13450
00.034251, 5.986052, 13500
00.034398, 5.849011, 13550
00.034545, 5.625599, 13610
00.034692, 5.321575, 13660
00.034839, 4.93809, 13710
00.034986, 4.48666, 13760
00.035133, 3.969589, 13810
00.035280, 3.400695, 13870
00.035427, 2.784585, 13920
00.035574, 2.136231, 13970
00.035721, 1.461389, 14020
00.035868, 0.7750314, 14070
00.036015, 0.08637051, 14120
00.036162, -0.5930775, 14170
00.036309, -1.251797, 14230
00.036456, -1.878271, 14270
00.036603, -2.463287, 14320
00.036750, -2.995329, 14380
00.036897, -3.466336, 14430
00.037044, -3.869399, 14480
00.037191, -4.197607, 14530
00.037338, -4.445202, 14580
00.037485, -4.60873, 14630
00.037632, -4.682433, 14680
00.037779, -4.670917, 14730
00.037926, -4.569576, 14780
00.038073, -4.381864, 14830
00.038220, -4.108933, 14880
00.038367, -3.758845, 14950
00.038514, -3.333902, 14990
00.038661, -2.843317, 15030
00.038808, -2.295152, 15100
00.038955, -1.69862, 15150
00.039102, -1.06063, 15190
00.039249, -0.3950011, 15250
00.039396, 0.2890533, 15300
00.039543, 0.9777142, 15370
00.039690, 1.66292, 15400
00.039837, 2.330852, 15450
00.039984, 2.973449, 15500
00.040131, 3.573436, 15550
00.040278, 4.129662, 15620
00.040425, 4.624853, 15650
00.040572, 5.06016, 15760
00.040719, 5.416007, 15790
00.040866, 5.699302, 15810
00.041013, 5.896227, 15860
00.041160, 6.009084, 15900
00.041307, 6.030965, 15960
00.041454, 5.968778, 16010
00.041601, 5.813311, 16060
00.041748, 5.578383, 16110
00.041895, 5.257085, 16160
00.042042, 4.864387, 16220
00.042189, 4.399138, 16270
00.042336, 3.876308, 16320
00.042483, 3.295899, 16370
00.042630, 2.676334, 16420
00.042777, 2.019918, 16480
00.042924, 1.343925, 16530
00.043071, 0.6552643, 16580
00.043218, -0.03109338, 16630
00.043365, -0.7082382, 16680
00.043512, -1.362351, 16730
00.043659, -1.983067, 16780
00.043806, -2.55887, 16860
00.043953, -3.080548, 16880
00.044100, -3.541191, 16930
00.044247, -3.930434, 16980
00.044394, -4.245974, 17030
00.044541, -4.478599, 17090
00.044688, -4.627156, 17150
00.044835, -4.685888, 17190
00.044982, -4.659401, 17250
00.045129, -4.543089, 17290
00.045276, -4.340406, 17370
00.045423, -4.053656, 17400
00.045570, -3.692051, 17450
00.045717, -3.254441, 17490
00.045864, -2.754643, 17560
00.046011, -2.196114, 17610
00.046158, -1.590369, 17660
00.046305, -0.9477724, 17700
00.046452, -0.2786888, 17750
00.046599, 0.4076688, 17810
00.046746, 1.09633, 17860
00.046893, 1.779233, 17910
00.047040, 2.44371, 17950
00.047187, 3.078245, 18010
00.047334, 3.672474, 18060
00.047481, 4.219487, 18120
00.047628, 4.705465, 18160
00.047775, 5.125802, 18220
00.047922, 5.472435, 18270
00.048069, 5.74076, 18320
00.048216, 5.922714, 18370
00.048363, 6.0206, 18420
00.048510, 6.028662, 18470
00.048657, 5.949201, 18520
00.048804, 5.782218, 18580
00.048951, 5.530016, 18630
00.049098, 5.19605, 18680
00.049245, 4.790684, 18720
00.049392, 4.315071, 18770
00.049539, 3.779573, 18850
00.049686, 3.193406, 18880
00.049833, 2.566931, 18930
00.049980, 1.905909, 18980
00.050127, 1.227613, 19030
00.050274, 0.5366488, 19080
00.050421, -0.1485573, 19150
00.050568, -0.8233988, 19190
00.050715, -1.470602, 19240
00.050862, -2.08556, 19280
00.051009, -2.650999, 19360
00.051156, -3.163464, 19390
00.051303, -3.611439, 19450
00.051450, -3.990318, 19490
00.051597, -4.292038, 19560
00.051744, -4.510844, 19610
00.051891, -4.643279, 19650
00.052038, -4.688191, 19700
00.052185, -4.645582, 19750
00.052332, -4.514298, 19800
00.052479, -4.296645, 19860
00.052626, -3.997227, 19900
00.052773, -3.620652, 19960
00.052920, -3.172677, 20000
00.053067, -2.660212, 20050
00.053214, -2.094773, 20110
00.053361, -1.482118, 20160
00.053508, -0.8349149, 20210
00.053655, -0.1600733, 20260
00.053802, 0.5251327, 20310
00.053949, 1.214945, 20370
00.054096, 1.893242, 20420
00.054243, 2.555415, 20470
00.054390, 3.183041, 20520
00.054537, 3.771512, 20570
00.054684, 4.305858, 20620
00.054831, 4.783774, 20670
00.054978, 5.18914, 20730
00.055125, 5.524258, 20780
00.055272, 5.775308, 20820
00.055419, 5.946898, 20880
00.055566, 6.025207, 20930
00.055713, 6.021752, 20980
00.055860, 5.923865, 21030
00.056007, 5.744215, 21080
00.056154, 5.477042, 21130
00.056301, 5.133863, 21180
00.056448, 4.712375, 21230
00.056595, 4.2287, 21280
00.056742, 3.682838, 21360
00.056889, 3.089761, 21390
00.057036, 2.455226, 21440
00.057183, 1.7919, 21490
00.057330, 1.108997, 21550
00.057477, 0.4203365, 21600
00.057624, -0.2648696, 21650
00.057771, -0.9351047, 21690
00.057918, -1.578853, 21760
00.058065, -2.184598, 21800
00.058212, -2.743127, 21870
00.058359, -3.24638, 21900
00.058506, -3.682838, 21950
00.058653, -4.047898, 22000
00.058800, -4.334648, 22060
00.058947, -4.539634, 22110
00.059094, -4.658249, 22150
00.059241, -4.688191, 22210
00.059388, -4.628308, 22250
00.059535, -4.482054, 22310
00.059682, -4.250581, 22360
00.059829, -3.938495, 22410
00.059976, -3.5481, 22460
00.060123, -3.089761, 22520
00.060270, -2.566931, 22570
00.060417, -1.993431, 22620
00.060564, -1.373867, 22670
00.060711, -0.7209058, 22720
00.060858, -0.04376106, 22770
00.061005, 0.6425966, 22820
00.061152, 1.331257, 22870
00.061299, 2.008402, 22930
00.061446, 2.663666, 22980
00.061593, 3.285534, 23030
00.061740, 3.865944, 23080
00.061887, 4.391077, 23130
00.062034, 4.857478, 23180
00.062181, 5.252479, 23230
00.062328, 5.572625, 23280
00.062475, 5.809856, 23360
00.062622, 5.966475, 23380
00.062769, 6.032116, 23430
00.062916, 6.011387, 23480
00.063063, 5.900833, 23550
00.063210, 5.70506, 23600
00.063357, 5.424068, 23650
00.063504, 5.065918, 23690
00.063651, 4.634066, 23760
00.063798, 4.138875, 23790
00.063945, 3.5838, 23860
00.064092, 2.984965, 23890
00.064239, 2.342368, 23960
00.064386, 1.675588, 24000
00.064533, 0.9915335, 24060
00.064680, 0.3028726, 24110
00.064827, -0.3811818, 24150
00.064974, -1.046811, 24200
00.065121, -1.684801, 24250
00.065268, -2.283636, 24300
00.065415, -2.834104, 24360
00.065562, -3.324689, 24400
00.065709, -3.750783, 24460
00.065856, -4.103175, 24510
00.066003, -4.376106, 24560
00.066150, -4.56497, 24610
00.066297, -4.668614, 24660
00.066444, -4.683585, 24720
00.066591, -4.60873, 24760
00.066738, -4.448657, 24820
00.066885, -4.202213, 24870
00.067032, -3.876308, 24920
00.067179, -3.474398, 24970
00.067326, -3.004542, 25020
00.067473, -2.4725, 25070
00.067620, -1.889787, 25120
00.067767, -1.263313, 25170
00.067914, -0.6057452, 25230
00.068061, 0.07255123, 25280
00.068208, 0.7623637, 25330
00.068355, 1.44757, 25380
00.068502, 2.123563, 25440
00.068649, 2.773069, 25490
00.068796, 3.389179, 25530
00.068943, 3.958072, 25590
00.069090, 4.477447, 25650
00.069237, 4.928877, 25690
00.069384, 5.313514, 25820
00.069531, 5.61869, 25860
00.069678, 5.845556, 25880
00.069825, 5.982597, 25910
00.069972, 6.035571, 25960
00.070119, 5.997568, 26000
00.070266, 5.873195, 26050
00.070413, 5.660147, 26110
00.070560, 5.368791, 26150
00.070707, 4.996822, 26200
00.070854, 4.554605, 26250
00.071001, 4.046746, 26300
00.071148, 3.484762, 26360
00.071295, 2.875562, 26400
00.071442, 2.230662, 26450
00.071589, 1.558124, 26510
00.071736, 0.872918, 26560
00.071883, 0.1842571, 26610
00.072030, -0.4986458, 26660
00.072177, -1.159668, 26710
00.072324, -1.7919, 26760
00.072471, -2.382674, 26810
00.072618, -2.922778, 26860
00.072765, -3.402998, 26920
00.072912, -3.816425, 26970
00.073059, -4.154997, 27020
00.073206, -4.416412, 27070
00.073353, -4.590305, 27120
00.073500, -4.678978, 27170
00.073647, -4.677827, 27230
00.073794, -4.589153, 27270
00.073941, -4.412957, 27330
00.074088, -4.152694, 27380
00.074235, -3.81297, 27430
00.074382, -3.398392, 27480
00.074529, -2.91702, 27530
00.074676, -2.376916, 27600
00.074823, -1.786142, 27640
00.074970, -1.155062, 27680
00.075117, -0.4917361, 27730
00.075264, 0.1900151, 27790
00.075411, 0.8809792, 27860
00.075558, 1.565034, 27890
00.075705, 2.23642, 27940
00.075852, 2.88132, 28000
00.075999, 3.49052, 28050
00.076146, 4.051353, 28100
00.076293, 4.560363, 28150
00.076440, 4.999125, 28200
00.076587, 5.372246, 28260
00.076734, 5.662451, 28300
00.076881, 5.875498, 28360
00.077028, 5.99872, 28400
00.077175, 6.036723, 28450
00.077322, 5.982597, 28510
00.077469, 5.845556, 28550
00.077616, 5.616386, 28610
00.077763, 5.310059, 28650
00.077910, 4.924271, 28710
00.078057, 4.472841, 28760
00.078204, 3.952315, 28810
00.078351, 3.384572, 28860
00.078498, 2.767311, 28920
00.078645, 2.118957, 28970
00.078792, 1.442963, 29010
00.078939, 0.7566057, 29060
00.079086, 0.06564159, 29120
00.079233, -0.6126548, 29170
00.079380, -1.271374, 29220
00.079527, -1.896696, 29270
00.079674, -2.478258, 29320
00.079821, -3.009149, 29370
00.079968, -3.477853, 29420
00.080115, -3.879763, 29470
00.080262, -4.205668, 29530
00.080409, -4.452112, 29580
00.080556, -4.609882, 29630
00.080703, -4.684736, 29680
00.080850, -4.667462, 29730
00.080997, -4.56497, 29780
00.081144, -4.372651, 29860
00.081291, -4.09972, 29890
00.081438, -3.746177, 29940
00.081585, -3.320082, 29990
00.081732, -2.828346, 30050
00.081879, -2.27903, 30100
00.082026, -1.679043, 30150
00.082173, -1.041053, 30190
00.082320, -0.3754238, 30260
00.082467, 0.3086306, 30300
00.082614, 0.9984431, 30370
00.082761, 1.683649, 30390
00.082908, 2.35043, 30450
00.083055, 2.990723, 30500
00.083202, 3.59071, 30550
00.083349, 4.144633, 30620
00.083496, 4.639824, 30650
00.083643, 5.071676, 30700
00.083790, 5.427523, 30750
00.083937, 5.707363, 30800
00.084084, 5.903136, 30860
00.084231, 6.012539, 30910
00.084378, 6.033268, 30960
00.084525, 5.966475, 31010
00.084672, 5.811008, 31060
00.084819, 5.570322, 31110
00.084966, 5.251327, 31160
00.085113, 4.854023, 31220
00.085260, 4.388773, 31270
00.085407, 3.861338, 31320
00.085554, 3.282079, 31370
00.085701, 2.657908, 31430
00.085848, 2.003796, 31480
00.085995, 1.325499, 31520
00.086142, 0.6368386, 31580
00.086289, -0.0506707, 31620
00.086436, -0.7266639, 31680
00.086583, -1.380777, 31720
00.086730, -1.998038, 31790
00.086877, -2.573841, 31860
00.087024, -3.094368, 31890
00.087171, -3.552707, 31930
00.087318, -3.940799, 31990
00.087465, -4.254035, 32040
00.087612, -4.484357, 32100
00.087759, -4.629459, 32150
00.087906, -4.68704, 32190
00.088053, -4.655946, 32250
00.088200, -4.537331, 32290
00.088347, -4.333497, 32360
00.088494, -4.044443, 32390
00.088641, -3.679384, 32460
00.088788, -3.240622, 32500
00.088935, -2.739673, 32550
00.089082, -2.17884, 32610
00.089229, -1.574247, 32650
00.089376, -0.9293467, 32700
00.089523, -0.2591115, 32750
00.089670, 0.4272461, 32800
00.089817, 1.115907, 32860
00.089964, 1.799961, 32900
00.090111, 2.460984, 32950
00.090258, 3.096671, 33010
00.090405, 3.688596, 33060
00.090552, 4.234458, 33110
00.090699, 4.718133, 33160
00.090846, 5.13847, 33220
00.090993, 5.480497, 33260
00.091140, 5.74767, 33320
00.091287, 5.926168, 33370
00.091434, 6.022903, 33420
00.091581, 6.026358, 33470
00.091728, 5.946898, 33530
00.091875, 5.774157, 33580
00.092022, 5.523106, 33630
00.092169, 5.186837, 33680
00.092316, 4.78032, 33720
00.092463, 4.301251, 33780
00.092610, 3.766906, 33850
00.092757, 3.177283, 33880
00.092904, 2.549657, 33930
00.093051, 1.887483, 33980
00.093198, 1.208035, 34030
00.093345, 0.518223, 34080
00.093492, -0.1681346, 34150
00.093639, -0.840673, 34190
00.093786, -1.489028, 34250
00.093933, -2.100531, 34290
00.094080, -2.667121, 34370
00.094227, -3.176131, 34390
00.094374, -3.624107, 34450
00.094521, -3.998379, 34490
00.094668, -4.298948, 34560
00.094815, -4.514298, 34610
00.094962, -4.645582, 34660
00.095109, -4.688191, 34690
00.095256, -4.643279, 34750
00.095403, -4.508541, 34800
00.095550, -4.289735, 34860
00.095697, -3.986863, 34910
00.095844, -3.609136, 34950
00.095991, -3.158857, 35010
00.096138, -2.646392, 35060
00.096285, -2.07865, 35110
00.096432, -1.464844, 35160
00.096579, -0.8153376, 35210
00.096726, -0.1416476, 35260
00.096873, 0.54471, 35310
00.097020, 1.234522, 35360
00.097167, 1.91397, 35420
00.097314, 2.57269, 35470
00.097461, 3.200315, 35520
00.097608, 3.785331, 35570
00.097755, 4.320828, 35620
00.097902, 4.79529, 35670
00.098049, 5.201808, 35720
00.098196, 5.532319, 35770
00.098343, 5.783369, 35830
00.098490, 5.948049, 35960
00.098637, 6.028662, 35990
00.098784, 6.019449, 36020
00.098931, 5.922714, 36050
00.099078, 5.737305, 36090
00.099225, 5.470132, 36130
00.099372, 5.121195, 36180
00.099519, 4.700859, 36230
00.099666, 4.212578, 36290
00.099813, 3.667868, 36360
00.099960, 3.071335, 36390
00.100107, 2.437952, 36440
00.100254, 1.772323, 36490
00.100401, 1.090572, 36550
00.100548, 0.3996076, 36600
00.100695, -0.2832953, 36650
00.100842, -0.9546821, 36700
00.100989, -1.596127, 36760
00.101136, -2.200721, 36800
00.101283, -2.758098, 36860
00.101430, -3.259047, 36900
00.101577, -3.694355, 36950
00.101724, -4.057111, 37010
00.101871, -4.341558, 37050
00.102018, -4.54424, 37120
00.102165, -4.659401, 37150
00.102312, -4.68704, 37210
00.102459, -4.626005, 37260
00.102606, -4.477447, 37310
00.102753, -4.242519, 37360
00.102900, -3.928131, 37420
00.103047, -3.535433, 37470
00.103194, -3.07479, 37520
00.103341, -2.551961, 37570
00.103488, -1.976157, 37620
00.103635, -1.355441, 37670
00.103782, -0.7024801, 37720
00.103929, -0.02418374, 37770
00.104076, 0.6633255, 37820
00.104223, 1.351986, 37870
00.104370, 2.026828, 37920
00.104517, 2.683244, 37970
00.104664, 3.302808, 38030
00.104811, 3.882066, 38080
00.104958, 4.406047, 38130
00.105105, 4.870145, 38180
00.105252, 5.261692, 38230
00.105399, 5.58299, 38280
00.105546, 5.816766, 38360
00.105693, 5.971081, 38390
00.105840, 6.033268, 38440
00.105987, 6.010236, 38490
00.106134, 5.895075, 39310
00.106281, 5.699302, 39360
00.106428, 5.414855, 39380
00.106575, 5.056705, 39410
00.106722, 4.62255, 39450
00.106869, 4.125055, 39480
00.107016, 3.566526, 39510
00.107163, 2.966539, 39530
00.107310, 2.323942, 39550
00.107457, 1.656011, 39580
00.107604, 0.9708045, 39620
00.107751, 0.2821437, 39660
00.107898, -0.4007592, 39680
00.108045, -1.066388, 39710
00.108192, -1.703226, 39750
00.108339, -2.30091, 39780
00.108486, -2.847924, 39810
00.108633, -3.338508, 39860
00.108780, -3.761148, 39890
00.108927, -4.112388, 39910
00.109074, -4.383016, 39950
00.109221, -4.570727, 39980
00.109368, -4.670917, 40010
00.109515, -4.683585, 40030
00.109662, -4.607579, 40070
00.109809, -4.444051, 40110
00.109956, -4.195303, 40150
00.110103, -3.867096, 40180
00.110250, -3.46173, 40200
00.110397, -2.990723, 40240
00.110544, -2.457529, 40270
00.110691, -1.873664, 40300
00.110838, -1.246039, 40330
00.110985, -0.5884711, 40380
00.111132, 0.09328015, 40400
00.111279, 0.781941, 40430
00.111426, 1.46945, 40470
00.111573, 2.141989, 40500
00.111720, 2.792646, 40530
00.111867, 3.406453, 40550
00.112014, 3.976498, 40600
00.112161, 4.490115, 40640
00.112308, 4.942697, 40690
00.112455, 5.323878, 40750
00.112602, 5.629054, 40790
00.112749, 5.850163, 40860
00.112896, 5.988355, 40890
00.113043, 6.035571, 40960
00.113190, 5.997568, 41000
00.113337, 5.868588, 41050
00.113484, 5.655541, 41110
00.113631, 5.358427, 41150
00.113778, 4.987609, 41200
00.113925, 4.540786, 41250
00.114072, 4.032927, 41300
00.114219, 3.467488, 41360
00.114366, 2.85944, 41400
00.114513, 2.211085, 41450
00.114660, 1.542001, 41510
00.114807, 0.8544922, 41560
00.114954, 0.1658314, 41610
00.115101, -0.5159199, 41660
00.115248, -1.176942, 41710
00.115395, -1.809174, 41760
00.115542, -2.397645, 41820
00.115689, -2.937749, 41860
00.115836, -3.416817, 41920
00.115983, -3.827941, 41970
00.116130, -4.16421, 42020
00.116277, -4.421019, 42070
00.116424, -4.59376, 42130
00.116571, -4.678978, 42180
00.116718, -4.676675, 42230
00.116865, -4.584547, 42280
00.117012, -4.407199, 42330
00.117159, -4.144633, 42380
00.117306, -3.802606, 42430
00.117453, -3.386876, 42480
00.117600, -2.904352, 42540
00.117747, -2.361946, 42590
00.117894, -1.768868, 42630
00.118041, -1.135484, 42680
00.118188, -0.4721588, 42750
00.118335, 0.2095924, 42790
00.118482, 0.8994049, 42860
00.118629, 1.584611, 42890
00.118776, 2.255998, 42960
00.118923, 2.898594, 43000
00.119070, 3.507794, 43050
00.119217, 4.066324, 43100
00.119364, 4.574182, 43150
00.119511, 5.011793, 43200
00.119658, 5.381459, 43250
00.119805, 5.66936, 43300
00.119952, 5.881256, 43360
00.120099, 5.999871, 43400
00.120246, 6.036723, 43460
00.120393, 5.980294, 43510
00.120540, 5.838646, 43550
00.120687, 5.608325, 43610
00.120834, 5.300846, 43660
00.120981, 4.913906, 43710
00.121128, 4.459022, 43760
00.121275, 3.938495, 43810
00.121422, 3.367298, 43870
00.121569, 2.748885, 43920
00.121716, 2.098228, 43970
00.121863, 1.423386, 44010
00.122010, 0.7347251, 44070
00.122157, 0.04721588, 44120
00.122304, -0.6322321, 44170
00.122451, -1.288648, 44220
00.122598, -1.912819, 44270
00.122745, -2.49438, 44320
00.122892, -3.024119, 44370
00.123039, -3.49052, 44430
00.123186, -3.890128, 44480
00.123333, -4.213729, 44530
00.123480, -4.456718, 44580
00.123627, -4.613337, 44630
00.123774, -4.684736, 44680
00.123921, -4.666311, 44730
00.124068, -4.561514, 44780
00.124215, -4.366893, 44860
00.124362, -4.090508, 44890
00.124509, -3.734661, 44940
00.124656, -3.307415, 44990
00.124803, -2.813375, 45050
00.124950, -2.262907, 45100
00.125097, -1.66292, 45150
00.125244, -1.023778, 45200
00.125391, -0.3558465, 45260
00.125538, 0.3270563, 45300
00.125685, 1.01802, 45360
00.125832, 1.700923, 45400
00.125979, 2.368855, 45450
00.126126, 3.005694, 45510
00.126273, 3.606833, 45550
00.126420, 4.1573, 45610
00.126567, 4.653643, 45650
00.126714, 5.080889, 45710
00.126861, 5.437887, 45760
00.127008, 5.71197, 45810
00.127155, 5.908895, 45860
00.127302, 6.012539, 45910
00.127449, 6.033268, 46030
00.127596, 5.961868, 46050
00.127743, 5.806401, 46080
00.127890, 5.562261, 46120
00.128037, 5.240963, 46170
00.128184, 4.840203, 46220
00.128331, 4.374954, 46270
00.128478, 3.844064, 46330
00.128625, 3.265957, 46370
00.128772, 2.639483, 46430
00.128919, 1.98537, 46480
00.129066, 1.305922, 46530
00.129213, 0.6184129, 46580
00.129360, -0.07024802, 46630
00.129507, -0.7462412, 46680
00.129654, -1.398051, 46740
00.129801, -2.015312, 46780
00.129948, -2.588812, 46830
00.130095, -3.107035, 46880
00.130242, -3.564223, 46950
00.130389, -3.951163, 46990
00.130536, -4.260945, 47040
00.130683, -4.490115, 47110
00.130830, -4.632914, 47150
00.130977, -4.688191, 47190
00.131124, -4.653643, 47250
00.131271, -4.533876, 47300
00.131418, -4.325435, 47360
00.131565, -4.036382, 47400
00.131712, -3.666716, 47460
00.131859, -3.227954, 47500
00.132006, -2.722399, 47550
00.132153, -2.163869, 47620
00.132300, -1.554669, 48430
00.132447, -0.9097694, 48450
00.132594, -0.2395342, 48480
00.132741, 0.4468234, 48500
00.132888, 1.135484, 48530
00.133035, 1.817235, 48550
00.133182, 2.479409, 48580
00.133329, 3.112793, 48620
00.133476, 3.703568, 48660
00.133623, 4.247126, 48690
00.133770, 4.729649, 48720
00.133917, 5.146531, 48750
00.134064, 5.488558, 48780
00.134211, 5.752276, 48810
00.134358, 5.930775, 48860
00.134505, 6.024055, 48890
00.134652, 6.026358, 48910
00.134799, 5.941139, 48950
